disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4598,,,,,22431160.99,9872340.71,11627480.89,2023-11-02T00:00:00.000Z,,113827.65,c4ad9dabaaab14e44f1ed2051397f246f0606f48,2023-11-02T04:02:44.321Z,c598be2d-5514-43c4-8c19-002f871b767f
4595,1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,8211220.38,7293a7113f5ac4fc5b657925bf5baca629f10f3e,2023-11-02T05:42:36.831Z,6c857ac6-15e7-494e-abbf-228136e623f1
4599,,,,,26096931.38,19040818.19,4396889.81,2023-11-02T00:00:00.000Z,,757440.73,0ee7bf11b0f38c8c885b6dd659fca73807e69d2d,2023-11-02T04:02:44.321Z,c0308541-0ca3-4fa6-9fe6-87892a67dfa9
4600,,,,,20317781.26,12012655.72,6278374.48,2023-11-02T00:00:00.000Z,,183834,3e09a6ce27eed5763ae912f54772d9af8ccca3fc,2023-11-02T04:02:44.321Z,a39279df-2600-45ef-8e59-fd269a1710d6
4596,376,2526330.21,2157606.15,368724.06,12373966.89,7664281.23,3947823.09,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,43548.66,c7adf4fac605bffe92aec13c1321d5c97c52d303,2023-11-02T05:42:36.831Z,3a8a6d27-e16d-4dd6-8c17-b86f69ba5a78
4602,,,,,62907986.63,31160306.95,27643015.14,2023-11-02T00:00:00.000Z,,2495427.28,d0cb294f55967f7c1c6aeddb10f79c3b2817e8b9,2023-11-02T04:02:44.321Z,737e7c15-7401-4311-9b03-8ebd1307e211
4603,,,,,5867014.41,5362610.94,50871.5,2023-11-02T00:00:00.000Z,,791072.26,a2a54019fba8d2f8e870a564ebfb4e7653772c13,2023-11-02T04:02:44.321Z,deab4acc-8dba-4850-9d9b-e5e071832ba7
4604,,,,,5965730.75,282762.46,5362177.9,2023-11-02T00:00:00.000Z,,0,741fbcae50897c492b94bdb02ce539aa681a20f7,2023-11-02T04:02:44.321Z,33290a60-bf70-4800-94b2-c939ee4cf417
4601,417,1962203.12,1787063.29,175139.83,19812148.2,1524311.22,17089471.41,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,1bcacce81b7c41a9dcce1441f691c888fb5857ad,2023-11-02T05:42:36.831Z,47238e72-8355-43e8-978f-be85f428f485
4605,262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,807681.6,9b6c48b6e4205cab129f83f43a9c9501719eec0f,2023-11-02T05:42:36.831Z,0134c078-e149-44ab-85e3-982c34b4eaa6
4606,2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,345077.5,9184050b35c4cee9633cd80f38de765b6b8e7780,2023-11-02T05:42:36.831Z,d74527d2-64f7-4b6f-bce9-7dc8f769d04f
4607,56531,196961378.26,161471627.63,35489750.63,21958643.47,6038613.56,14418176.99,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2015029.03,5c0702dd60f306d5922af5b2afbc65a47c88e86d,2023-11-02T05:42:36.831Z,6546465e-fb13-4f94-9939-e1f9a592d643
4609,955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,450000,62ebe59c70c13efa8324549be1be427f66f07778,2023-11-02T05:42:36.831Z,b7f8bad3-7443-4150-8623-741bce61c236
4610,447,4948930.85,3514608.09,1434322.76,283408468.81,265858909.78,12700182.13,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2534399.25,9f34dc343978124c783f1829a881b73dbeac941c,2023-11-02T05:42:36.831Z,bcb0d428-36b6-4d4a-bc22-8673bbe43350
4612,,,,,13957201.17,893375.44,11967781.29,2023-11-02T00:00:00.000Z,,0,887e676a91223d51987a3ebb305506e538ae7536,2023-11-02T04:02:44.321Z,2d4a681f-a6ad-4d46-8bc3-390d34c98c13
4613,,,,,2723209.79,206606.24,2204969.56,2023-11-02T00:00:00.000Z,,449655.29,0dd8192e38abbc269fcea1873afbb3cfaa4714d6,2023-11-02T04:02:44.321Z,b055b885-9e36-4c1e-a211-1915d01e08b3
4611,564760,1241162789.38,756658407.06,484504382.32,2221846674.53,1842524355.71,325717813.49,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,18058550.35,0e0ac40eae8244ad146e0f9e8cfaf420e9c81477,2023-11-02T05:42:36.831Z,96f9f0a5-b9ff-4cf0-b4d0-5ed91e6a0a5b
4614,45018,255456825.31,229909268.11,25547557.2,233505406.23,78200127.08,135415798.96,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,18341834.91,161e2a765ebf84ad9d0b044060d018689888122b,2023-11-02T05:42:36.831Z,ccf6cb98-bda1-4d93-b871-e93de9466f67
4616,,,,,28136444.65,4302527.57,22751730.56,2023-11-02T00:00:00.000Z,,405470.66,a607440c430f0f79815fbe4f38e9ec8d83ef26cd,2023-11-02T04:02:44.321Z,9a6a718c-9ac8-4a47-aa88-3681a5b30075
4615,41387,224568231.51,202141145.35,22427086.16,97340639.93,19837616.21,70299236.02,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,12015775.3,27ad87dba780d2bc09fe5c7be50abe08605c30f2,2023-11-02T05:42:36.831Z,e1c912c5-043a-496c-96b2-ec95d4c28acd
4617,807,5051308.74,4485334.31,565974.43,35162625.96,6862217.63,25924183.07,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,690687.75,a80b8fbfbf3bdfbf0af29ce0b4dccc97cf3090ae,2023-11-02T05:42:36.831Z,276d2f71-ba41-4362-9289-15906c094357
4619,,,,,138807719.24,133123963.62,1397988.59,2023-11-02T00:00:00.000Z,,1280385.98,b5d9dbcdd11c10a3ce960c215d632bc65b93fc51,2023-11-02T04:02:44.321Z,e05404e6-cc4e-49e4-a351-f39e6763bc6b
4620,,,,,5330186.14,117036.4,5021940.71,2023-11-02T00:00:00.000Z,,0,799c4ed1eb5efb5dbc6a5d32ca1246342a167a91,2023-11-02T04:02:44.321Z,732e5132-1e3c-46a5-8da6-a87b8445e767
4621,,,,,7017656.86,219635.84,6250265.78,2023-11-02T00:00:00.000Z,,276210,54997f005575a14725f20b6bbf156ed3d755a9cd,2023-11-02T04:02:44.321Z,0ae69739-ff7d-455f-a396-3257cb8c0e81
4622,,,,,1195832.71,104349.77,929367.33,2023-11-02T00:00:00.000Z,,8847.53,a4ef820d0889876cf708bede15c3d1e3abf90072,2023-11-02T04:02:44.321Z,9c7d4b71-4fa7-421a-a669-92a85ad2197d
4624,,,,,3530071.78,192732.48,3147051.09,2023-11-02T00:00:00.000Z,,12632.7,b873f064445dcc59895fb2cca81546705e15fba9,2023-11-02T04:02:44.321Z,99045a7d-a05e-4902-ae40-47faad55f969
4625,,,,,47438238.8,7532771.81,37515501.12,2023-11-02T00:00:00.000Z,,4471659.73,ea7949eabb04356c0020ea7d6b29fdab02f631ff,2023-11-02T04:02:44.321Z,54bf3c20-d4d5-47bd-ba96-acee2b62944a
4618,43198,128684515.79,99957923.34,28726592.45,73901520.34,11158182.94,60612590.92,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,19558334.67,02056cde2a8e968f76ca68ef9d2974be843415d7,2023-11-02T05:42:36.831Z,58c6557c-11e2-4699-acd4-704b70f65716
4627,,,,,1644449.95,766153.13,740024.45,2023-11-02T00:00:00.000Z,,93100,374d75be5ad44f9630f2c3b8712f2a827dcca59d,2023-11-02T04:02:44.321Z,47407d7f-965a-4010-9703-10578291a7aa
4628,,,,,2584793.19,876282.16,653088.94,2023-11-02T00:00:00.000Z,,25304.39,5f2f65ef7f3ebf08f0a7c0e3a1ac25d4a849317b,2023-11-02T04:02:44.321Z,8f152360-e43b-4ee4-9dcb-cd35c2a8f4ce
4626,2908,10843005.5,9267807.25,1575198.25,27647008.36,6595387.91,19711858.2,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,4230256.11,0186de6c2304ae2785adbebbb6efbf156a4a438d,2023-11-02T05:42:36.831Z,cb3c411c-2835-488a-a6f7-717bfb89f16a
4629,1551,8908167.94,8401830.24,506337.7,3269978.27,1198997.51,2022472.95,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,211500,9ffbcbe223c5e29c82a3f280dd5322d506f40e71,2023-11-02T05:42:36.831Z,b462c2eb-7937-4b85-8a15-851c0c5293d4
4631,,,,,3428862.92,0,3218862.92,2023-11-02T00:00:00.000Z,,0,834c178384067ed2572a7cafb2891048aa8ab781,2023-11-02T04:02:44.321Z,eb7c114a-6f82-454b-a161-ce28dfa0ada2
4630,2370,16068225.57,11661212.41,4407013.16,112555472.71,65989223.42,41743346.65,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,5025663.63,8856e333afc2f264677293d49ae51a4836af8255,2023-11-02T05:42:36.831Z,86427c74-ccb3-4d8d-896d-91a824eae7ee
4632,386,2123079.89,1974704.66,148375.23,,,,,2023-11-02T00:00:00.000Z,10800,1a305634da00e9767c1a6ef9b98b9b92eee0a1c2,2023-11-02T05:42:36.831Z,e86af12b-bb51-4de7-b543-326b5fb90825
4636,,,,,14401647.88,133274.56,13566097.74,2023-11-02T00:00:00.000Z,,2852272.06,9a38a716254f7cada3e1527b35e747c91eaf464d,2023-11-02T04:02:44.321Z,069b637e-23c1-4860-9390-07c27e42f499
4633,138,935304.83,665223.78,270081.05,,,,,2023-11-02T00:00:00.000Z,15357.04,90ffe5817a2130e466418f63877608a3fc293971,2023-11-02T05:42:36.831Z,5b433f9f-3208-4903-9946-5de5d5cd3987
4638,,,,,4449660.91,152707.69,4000090.34,2023-11-02T00:00:00.000Z,,0,42b73beea61f3afbad455534f0a1ed28fe848c80,2023-11-02T04:02:44.321Z,e21e92c5-db06-4573-9663-91dbf4e914b4
4639,,,,,4913768.15,1477061.27,3423375.85,2023-11-02T00:00:00.000Z,,0,766c40a808f1a8a454510072669ef3a8f46ea166,2023-11-02T04:02:44.321Z,39b33c44-e289-40ac-b899-f065210a798a
4640,,,,,12159785.24,712529.56,10657640,2023-11-02T00:00:00.000Z,,79818.32,33eacf2e411c73b110f1815227d8836e8d39280d,2023-11-02T04:02:44.321Z,40f85b3f-989e-4cf4-a38d-a76406317f2c
4641,,,,,9181147.74,272971.63,8272206.57,2023-11-02T00:00:00.000Z,,112029,9afe2cdba0443bd21928b6dad12ba53d893c82b7,2023-11-02T04:02:44.321Z,f1c11d52-2116-4309-a9ad-12892905fe60
4642,,,,,4765268.61,252342.6,3946830.56,2023-11-02T00:00:00.000Z,,861231.96,04a09e2aaeb4cb9d29a3a9be47773d5b8f9cb6df,2023-11-02T04:02:44.321Z,51975875-27b6-430b-a367-3944b4481113
4643,,,,,15470883.28,31220.51,14558464.15,2023-11-02T00:00:00.000Z,,49883,f2982dd6d07f5804b7f66552fbe88506bd525128,2023-11-02T04:02:44.321Z,8648e866-4cfe-478d-ab9a-08b918ccc4c9
4645,,,,,35372030.64,21055658.91,13370882.88,2023-11-02T00:00:00.000Z,,0,51f0e2ddf3466ef90cf2aae840d600d5092c168e,2023-11-02T04:02:44.321Z,80e32642-21b3-45fe-b13b-a13ac031428c
4646,,,,,2845702.47,612333.74,2037606.74,2023-11-02T00:00:00.000Z,,0,33b7efaee0a89d542e8c122c1b11497aaee05436,2023-11-02T04:02:44.321Z,fa77a0bf-0f86-42b5-87ba-7c589a24a8e5
4647,,,,,6222644.21,432435.19,5359950.19,2023-11-02T00:00:00.000Z,,0,ca17c4c66746b500bba58e23a28fac72477cb70b,2023-11-02T04:02:44.321Z,71f9f439-1165-4f56-8016-cc6e566049dc
4648,,,,,1853546.84,35027.85,1642267.82,2023-11-02T00:00:00.000Z,,0,7d12327c3c7fd1d78d14a5c54d2d80b29759a46d,2023-11-02T04:02:44.321Z,eb261ce9-a7e1-4683-a690-b4ca11b7930a
4650,,,,,9341134.02,2413308,5950439.44,2023-11-02T00:00:00.000Z,,314582.75,9b0f286ef31b1d73d2d12e026420d8bdee771fe6,2023-11-02T04:02:44.321Z,a94f613d-681c-46cc-bf41-be59b23addc0
4651,,,,,24778045.57,23843883.58,23745.48,2023-11-02T00:00:00.000Z,,100327.03,b7e4730d2571125cea065474851d814333df6dd5,2023-11-02T04:02:44.321Z,00815aa9-11f8-4f79-921f-b399839cedf2
4634,948,2134406.55,1497956.28,636450.27,35519632.4,33543578.82,1311291.39,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,534769.31,9cec792e1a1af07e19b8df74cd6502e621664f61,2023-11-02T05:42:36.831Z,dbcc2ffb-763c-4c26-a0a8-58b863490795
4653,,,,,8996615.06,8305311.85,0,2023-11-02T00:00:00.000Z,,0,2c27c4f623e03d5d45bae9f74a6bf7b08512fb72,2023-11-02T04:02:44.321Z,5f425d56-1367-44be-8fc4-a9b59c24d47d
4654,,,,,399670.9,,61321.54,2023-11-02T00:00:00.000Z,,0,868a33f72d7c01e7e6fee2f2cd497c77780df9a7,2023-11-02T04:02:44.321Z,1a554f3f-4b80-490d-93fe-c690201868fa
4635,1119,7529754.72,6680204.6,849550.12,25956459.64,5611170.26,19278580.73,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2158862,1de038d10e73f44127b2b4074d4b4b0618b37025,2023-11-02T05:42:36.831Z,fffc8aab-feef-417e-b60a-33adc9dae477
4656,,,,,11103965.63,2927296.86,7603763,2023-11-02T00:00:00.000Z,,23400,db742372533f7bb45aced646bc7eca2bb4597ef7,2023-11-02T04:02:44.321Z,07b4a4d4-75c1-4485-bf07-49bb7582d942
4658,,,,,11030912.71,1473390.56,8673193.49,2023-11-02T00:00:00.000Z,,315168.5,de2d56c041490b34a68f7871bff992dc5ba4fdfc,2023-11-02T04:02:44.321Z,2750e441-bd24-49cc-bfdf-3ab360860f02
4659,,,,,20924845.96,5216084.2,14746534.94,2023-11-02T00:00:00.000Z,,300750,7bb6cf7176e99051069e1b9ab80020b48d53de22,2023-11-02T04:02:44.321Z,054409cb-5317-463a-8c15-34391e361325
4660,,,,,42319604.61,3968182.84,36169672.8,2023-11-02T00:00:00.000Z,,862436.9,19ff368aa0af3f7166943774da2d8b15bc4705b1,2023-11-02T04:02:44.321Z,f372bf2c-fd5d-4094-b97d-58a71d9dd128
4661,,,,,1119584.47,947377.05,107973,2023-11-02T00:00:00.000Z,,0,67fca874773a295135626460a6fa7d82478368d3,2023-11-02T04:02:44.321Z,ad40a9fd-6b08-4a70-98ca-f70e1a08c730
4662,,,,,10051999.97,52228.46,9604318.64,2023-11-02T00:00:00.000Z,,0,e29a0014de93c1effa3aed4e40a9d334dd26ea75,2023-11-02T04:02:44.321Z,4942df80-a892-4618-8905-ca78c4cc2b96
4637,195,1308764.73,1093254.76,215509.97,13775978.84,7141287.21,5750283.26,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,ce9e28dfa7116739e3c6285dcb241a490815ea32,2023-11-02T05:42:36.831Z,93a15319-325a-4d51-9f2e-0934d2ac1860
4664,,,,,1657410.3,133009.01,1393258.61,2023-11-02T00:00:00.000Z,,0,28cc84c56b884bb99dde8249a9ffef4b2b9a30b5,2023-11-02T04:02:44.321Z,fee18727-0e97-450c-b91d-96112e1f094a
4649,502,1570718.45,906408.7,664309.75,,,,,2023-11-02T00:00:00.000Z,0,a3a124498c37d8c595135a30b284034ca24831da,2023-11-02T05:42:36.831Z,97b2743e-0405-4049-9059-238bc66868fe
4652,1382,7505796.5,6248687.41,1257109.09,107130645.4,39399370.96,63660418.89,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,109658.61,0b3a02db9a86df518dafef1cd97d069736bc31ae,2023-11-02T05:42:36.831Z,7fe9429e-9ad4-4acb-a841-b1d8d04bf363
4655,330,3644296.09,3417926.11,226369.98,34825280.56,5488599.1,25486408.98,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,442921,22d4624c57ba2ad8107b1c8c5f9f76950b8486ee,2023-11-02T05:42:36.831Z,79ef16e2-3f70-4969-a7fe-b5eea35c7d36
4666,,,,,6551072.51,866687.71,4936067.53,2023-11-02T00:00:00.000Z,,0,d35e58def7f6411b3dc3215f29b87e33d932c33b,2023-11-02T04:02:44.321Z,f372472e-b631-46c9-a728-befc625a34f9
4667,,,,,337824.27,175377.72,78766.63,2023-11-02T00:00:00.000Z,,0,4b8df8716ec1457b0a8fe6b0ad50831dcc6e0cdd,2023-11-02T04:02:44.321Z,725e014f-d1e3-4e99-ba4d-5e4c3aaed91b
4657,875,5459015.58,4906542.46,552473.12,,,,,2023-11-02T00:00:00.000Z,11654.81,99bbca7a586cb74e915dd0dfbd2c8c5f2ac40de0,2023-11-02T05:42:36.831Z,d5704947-4bed-43fb-89b5-10ad8111d984
4663,8752,109373974.25,95585863.68,13788110.57,139536871.86,80290657.72,54790203.86,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,47664559.73,112fd311199534618e8e7b217f70676900da5674,2023-11-02T05:42:36.831Z,f50bc23e-b9d4-4a3b-98b2-4aadf17c6db6
4669,,,,,201080.96,112741.28,82667.76,2023-11-02T00:00:00.000Z,,0,a39e2b1a6bf87ff1ad178cff4021b37206b547ac,2023-11-02T04:02:44.321Z,7fa8a1ad-ec74-4827-b20f-6de279d51e2e
4665,13929,51271835.62,43464292.91,7807542.71,11552177.6,2133360.53,8438087.49,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1267000.39,e90b9b42303c4d1cf55f2590d7f27711da495a52,2023-11-02T05:42:36.831Z,3687aa56-987f-49f4-9479-56229d399a56
4668,81,718086.55,627295.82,90790.73,815764.95,594090.7,174023.19,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,a2a0b2d3cbba9a84aaee2954ea9e7197e391d03a,2023-11-02T05:42:36.831Z,b34ebf98-8e13-4ea6-a907-c3ff249144e0
4671,740537,647399307.77,72254876.43,575144431.34,426760618.31,209865250.77,184615911.54,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,585a443b0e4701d1658cc9edccefe522d4efdcad,2023-11-02T05:42:36.831Z,07066523-1802-4df6-b835-5cab79ddfdb4
4674,,,,,3786987.71,2079660.77,722484.99,2023-11-02T00:00:00.000Z,,0,dae5099ab5564837ddd582326665a93ee1a74f0a,2023-11-02T04:02:44.321Z,2c75f416-10d2-46c2-ae6a-683436bf791f
4672,870,6691485.25,2137545.57,4553939.68,1336338.25,289171.73,957677.65,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,ca4b346a0c00c256c07dd2eddafb75e33ce4a409,2023-11-02T05:42:36.831Z,47edee7f-4cff-4431-b876-f4659308a69e
4673,386731,1139165520.3,772248582.06,366916938.24,1830186726.95,1758951202.43,25418818.22,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,10435178.48,a4328ea7050f39fef186b8b9a1f1fa7bf484a03e,2023-11-02T05:42:36.831Z,7c2f0d0f-478f-4dfa-8e4c-1779af2ecb46
4675,9,38434.87,32834.87,5600,1360994.43,1360994.43,,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,0d57cb596ef96a7ffbc8793497cd7b14644bb673,2023-11-02T05:42:36.831Z,85c7fc0b-6785-4891-aa1f-f9bc694c033d
4678,,,,,957725.18,21270.81,714212.95,2023-11-02T00:00:00.000Z,,0,8005260cb454642e9e6e4143e483f5287f467db4,2023-11-02T04:02:44.321Z,f28d1626-d514-44e7-8e36-e747183e5211
4679,,,,,1003963.65,307131.67,433096.42,2023-11-02T00:00:00.000Z,,0,c0a031e03d50105ebaf29b78d2c90eef270c7ce1,2023-11-02T04:02:44.321Z,926aa3ba-1be1-4fd7-9747-c271f6ceedda
4676,6099,27542596.7,23615309.15,3927287.55,,,,,2023-11-02T00:00:00.000Z,0,daed446f0fface792ccf3c9ed1076a4806cd38dd,2023-11-02T05:42:36.831Z,2a7d9d20-be78-403f-939e-e89832f9c871
4681,,,,,0,0,0,2023-11-02T00:00:00.000Z,,0,0c99664ee06745b359ee8c2ee5602301d627abfa,2023-11-02T04:02:44.321Z,007e2235-3c44-4927-8c3b-9a22e8a959c3
4682,,,,,3791888.94,911477.62,1883870.09,2023-11-02T00:00:00.000Z,,0,07cbdb71e7771e3e5a99427732114c68e4bff2d7,2023-11-02T04:02:44.321Z,ba2a0bf6-9273-4029-a9aa-92803a31c8f4
4677,1356,3330204.07,2890060.84,440143.23,15955170.12,6407886.24,8313250.19,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,108397,f873d4dc1ab38c385da993c3fa941fc567ba06dd,2023-11-02T05:42:36.831Z,61501f79-aa47-4a14-9f60-ddc4e6975e2d
4680,1934,6849883.57,5997708.76,852174.81,24980393.92,21729672.8,397823,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1231448.2,2f45473d512eb7b28fad0f31fdd3370520ccc828,2023-11-02T05:42:36.831Z,4c7a562f-0222-46d1-9858-a2ca62ac0fe7
4683,8307,57329876.56,53640269.47,3689607.09,17886361.76,8753518.88,4153058.49,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,2031668.99,fce9a415c30084bdd71999089820cfc1fca98667,2023-11-02T05:42:36.831Z,edc77fa4-1a09-4fb7-b4e9-1b6c3f68d8b0
4686,,,,,280175.29,151747.03,128428.26,2023-11-02T00:00:00.000Z,,0,90b51724c9b473606a55887d6e445274637765ac,2023-11-02T04:02:44.321Z,63b03863-736c-4ba7-ba27-38e2b02dce0f
4687,,,,,798172.99,773196.37,24976.62,2023-11-02T00:00:00.000Z,,0,c05cad543e2652245f00d7fadb1422c9c530577f,2023-11-02T04:02:44.321Z,f0014d1a-bfd4-4b46-921e-ed211654c43f
4688,,,,,277568.91,277568.91,,2023-11-02T00:00:00.000Z,,0,07323b95ca10b79825ce6f510b7869258ffba7e0,2023-11-02T04:02:44.321Z,12910df8-8695-46ca-9481-76b339dc9c97
4689,,,,,2209128.74,577470.7,1480659.62,2023-11-02T00:00:00.000Z,,0,5413f145d9159de3898a94100668ad646077c389,2023-11-02T04:02:44.321Z,a3fe07b7-c13c-42ee-80e3-e4bda5b3a389
4690,,,,,0,,0,2023-11-02T00:00:00.000Z,,0,8d9ae7e303b418f86eadf79f77e53cc2bf7ed720,2023-11-02T04:02:44.321Z,8c50f936-edb5-40b9-82c5-7723a5f6354c
4691,,,,,3171294.18,444718.04,1840592.79,2023-11-02T00:00:00.000Z,,0,3b1f40f43b7acb13e75a72f6ef939fe378f65f2f,2023-11-02T04:02:44.321Z,829a4e8c-c00e-4044-9d06-89cd25b2d354
4692,,,,,0,0,0,2023-11-02T00:00:00.000Z,,0,440b58e8a4ab71a8545ad6e7a66f3bd76f7e4708,2023-11-02T04:02:44.321Z,c249063e-2d29-45e1-ac2d-72e93e7956d5
4693,,,,,1251386.15,809883.85,269077.72,2023-11-02T00:00:00.000Z,,0,c1809279d869825a70b0cc8b1bcdecc80ef114f6,2023-11-02T04:02:44.321Z,65d240d9-9084-4f61-8dd4-c64557d5a172
4694,,,,,2201648.48,2116676.95,79835.28,2023-11-02T00:00:00.000Z,,0,4623280e8b35cc96515f153377df6e3172600570,2023-11-02T04:02:44.321Z,12e315b3-1f4a-4a51-912e-c86b8e94f725
4695,,,,,578246.32,314860.41,176328.17,2023-11-02T00:00:00.000Z,,0,50b5cf9445f3bc0533d3b4e7d155c35b8aedebd3,2023-11-02T04:02:44.321Z,730eedd0-4565-4219-95f7-32aa476421bf
4696,,,,,965773.1,302260.29,491687.58,2023-11-02T00:00:00.000Z,,0,ab8849f54b66983e517cdbc0ef24f8b3d75fcec8,2023-11-02T04:02:44.321Z,0866cd82-ea22-422b-b17f-9129b3f5daf9
4684,1812,9112742.02,7481503.61,1631238.41,13462584.25,10037585.46,2649951.27,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,cc8a953ddf167e2139594b232b1cd0d0cd5b284b,2023-11-02T05:42:36.831Z,eb9223b3-3f45-4b33-b68b-3c2b91a7eed1
4685,899,5246082.77,4438739.61,807343.16,27449574.31,19465596.64,6457189.26,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,cce68222e58db646bb5747823e7c3f07c01a2c29,2023-11-02T05:42:36.831Z,9c943485-e733-4e48-9e39-f91c1d3a77d8
4697,3743,12863448.63,8422122.25,4441326.38,26381945.71,23050177.35,2578198.56,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,b43a84c2d984ea09e288155368da03733a121038,2023-11-02T05:42:36.831Z,e54a85ee-14c5-480c-8539-0b8c5bd2703a
4700,,,,,9201876.83,3643078.43,4917259.84,2023-11-02T00:00:00.000Z,,0,43de4e4fa255777369abaf90ea1b01104b17cea4,2023-11-02T04:02:44.321Z,04eb49c4-e709-4c96-9ea6-d9ed3b1f3f70
4698,3593,9539959.89,5206002.23,4333957.66,31626745.93,26473586.02,4656293.16,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,33ab796fea8107ad5fb53596146759b86ce55495,2023-11-02T05:42:36.831Z,86c4952e-ca9e-4552-b0ad-f62ef0383e02
4702,,,,,7626480.95,2556569.85,4436186.09,2023-11-02T00:00:00.000Z,,170826,72cef7090c12c3a4ea7ff193f70f7df58e2ef23d,2023-11-02T04:02:44.321Z,f7202876-251b-4a74-a6f3-0d25719db8ef
4699,7454,43823971.94,40569067.02,3254904.92,5879821.12,833224.53,139295.14,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,21312.19,bde6526aa9bd0d40472eaf603b4c3569257a1131,2023-11-02T05:42:36.831Z,19a6e1c8-79c9-4829-aa87-4d99b9dbda1e
4705,,,,,6791140.73,4359659.23,2183886.95,2023-11-02T00:00:00.000Z,,0,11d8e907aacf7e5770f5c076731c3ebb25dbff82,2023-11-02T04:02:44.321Z,11dcb5b5-83aa-45ce-a8b9-91f7d823eb7e
4701,757,3645734.96,2862282.42,783452.54,1985176.05,896385.88,222683.21,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,a1cbc357033a26eaf65b1e23f33878c446b976aa,2023-11-02T05:42:36.831Z,65bb98d4-cb7a-48b9-a9ba-e47ac46190b3
4704,280,2543239.71,2258336.14,284903.57,2902382.58,1149900.5,833446.02,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,227d6ff88b8058446897fba1dd1d164b09809dea,2023-11-02T05:42:36.831Z,a4acd435-e420-4869-a403-3bb9986c1c50
4708,,,,,0,0,0,2023-11-02T00:00:00.000Z,,0,c5cb69c8961f8a9cd1c5ef7313008e8ba90f36a2,2023-11-02T04:02:44.321Z,6beaed07-8fed-4aa4-b306-0c448ea29759
4706,448,2853930.54,2491616.19,362314.35,249056.6,227663.16,7241.45,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,0,6932344b68c3f7b6e71b4250b891c6d6b4ef9be1,2023-11-02T05:42:36.831Z,729900a7-86eb-4592-bacd-047d81d873a7
4710,,,,,4243866.56,1015765.33,2521356.45,2023-11-02T00:00:00.000Z,,0,64bab0993ff68b878362de04e59d4a75a9b5cd51,2023-11-02T04:02:44.321Z,a619456b-3789-4a66-b814-1ea007d8b3f1
